FireName,FireNo,Label,StartDate,EndDate,AreaHa,PerimeterM,VerDate
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,11.46775870,1755.57143738,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,5.79669001,1043.74724782,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,9.65191815,2038.39514419,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,6.17846390,1122.52039908,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,52.43443987,4443.89933959,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,54.58260470,8826.12389055,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,12.98204380,2232.18455440,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,2.18503170,627.36982136,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,8.00933858,1859.59572526,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,3.11536415,882.77656700,06/06/2024
Congewai Link WF,"13121284333",2013-14 Wildfire,2013/12/10,2013/12/13,0.81443206,544.02965945,06/06/2024
Dudley South,HR12032257958,2013-14 Prescribed Burn,2013/08/30,2013/08/31,2.14696590,622.05224513,06/06/2024
Kariong West,HR10021742584,2013-14 Prescribed Burn,2013/09/05,2013/09/10,163.65973564,7068.64234802,06/06/2024
Central Mullion,"13120383754",2013-14 Wildfire,2013/12/03,2013/12/10,149.77754877,6199.61031488,06/06/2024
Central Mullion,"13120383754",2013-14 Wildfire,2013/12/03,2013/12/10,2.72844562,680.29899476,06/06/2024
Kotarski,"13121750183",2013-14 Wildfire,2013/12/17,2013/12/23,4.30888953,818.14010314,06/06/2024
Hincheys Beach,"13122250649",2013-14 Wildfire,2013/12/22,2013/12/27,2.42173840,733.07565453,06/06/2024
Mulgum Creek Fire,"13100679769",2013-14 Wildfire,2013/10/06,2013/10/29,13.82542657,1908.61409524,06/06/2024
Burke Road Linden,"13081975369",2013-14 Wildfire,2013/08/19,2013/08/21,0.02896329,68.03604082,06/06/2024
New Yards Creek,"13091578037",2013-14 Wildfire,2013/09/15,2013/09/19,11.35776930,1251.16035026,06/06/2024
Duckhole Walking Track,"13100279517",2013-14 Wildfire,2013/10/02,2013/10/05,0.33019302,220.78705478,06/06/2024
Shaws Ridge Trail,"13100379579",2013-14 Wildfire,2013/10/03,2013/10/06,0.20374377,193.82999731,06/06/2024
Banshea Road,"13101080033",2013-14 Wildfire,2013/10/10,2013/10/15,52.26595293,4065.03086883,06/06/2024
Mount Pallin,"13101780728",2013-14 Wildfire,2013/10/17,2013/10/21,0.21625306,172.92200526,06/06/2024
Emu Plains Road,"13102081034",2013-14 Wildfire,2013/10/20,2013/10/23,0.34039051,216.51932224,06/06/2024
Sunnydell,"13110281921",2013-14 Wildfire,2013/11/02,2013/11/05,0.52175622,264.73901656,06/06/2024
5 Mile Hill,"13110482095",2013-14 Wildfire,2013/12/21,2013/12/24,3.02221399,675.60771153,06/06/2024
Bouchier's Ridge,"13121750176",2013-14 Wildfire,2013/12/17,2013/12/20,3.15613690,676.73815356,06/06/2024
Gospers Creek,"13122150517",2013-14 Wildfire,2013/12/21,2013/12/24,627.15879990,13431.56494349,06/06/2024
Glen Alice,"13122250617",2013-14 Wildfire,2013/12/22,2013/12/25,1.48093196,471.53359024,06/06/2024
Top Valley,"13122050452",2013-14 Wildfire,2013/12/20,2013/12/26,0.10333954,122.47527308,06/06/2024
SMH Talbingo,"14011051915",2013-14 Wildfire,2014/01/10,2014/01/10,0.00754920,34.12218208,06/06/2024
Nightcap Range National Park,"14010151242",2013-14 Wildfire,2014/01/01,2014/01/05,0.62892113,312.68955503,06/06/2024
,,2013-14 Prescribed Burn,,,6.05172476,1202.46266483,06/06/2024
Nulla Nulla Creek,"13082075491",2013-14 Wildfire,2013/08/20,2013/08/31,265.28119559,11503.36968440,06/06/2024
Coast Range Candole,"13090777272",2013-14 Wildfire,2013/09/06,2013/09/16,1276.19425295,17709.10648830,06/06/2024
Collombatti Road,"13091177713",2013-14 Wildfire,2013/09/11,2013/09/14,56.14487883,3191.16904893,06/06/2024
RICH Blackrocks SFAZ,HR12042358376,2012-13 Prescribed Burn,2011/08/23,2011/09/05,7.43288923,1142.17025633,06/06/2024
RRA Quandong LMZ,HR11072053321,2013-14 Prescribed Burn,2013/08/28,2013/08/31,5.79944652,1367.84826471,06/06/2024
Small Fire,,2013-14 Wildfire,,,0.19365974,179.38480351,06/06/2024
Banyabba Fire,"13083076501",2013-14 Wildfire,2013/08/30,2013/09/03,283.13001502,11459.28586800,06/06/2024
CNA Camira Creek SFAZ,HR12062959879,2013-14 Prescribed Burn,2013/08/28,2013/09/03,1213.08000396,15658.91460937,06/06/2024
Benauds Road Fire,"13091978261",2013-14 Wildfire,2013/09/19,2013/09/22,40.04312504,2438.80699368,06/06/2024
Gentle Annie Rd,"14010751668",2013-14 Wildfire,2014/01/07,2014/01/10,1.29780292,557.02458854,06/06/2024
Fishos Trail,"13103081724",2013-14 Wildfire,2013/08/29,2013/09/30,0.19796053,171.17229147,06/06/2024
McGuires Crossing,"13090577097",2013-14 Wildfire,2013/09/05,2013/09/05,1.05559099,384.67872206,06/06/2024
Tabletop Creek,"14011952607",2013-14 Wildfire,2014/01/19,2014/02/01,3.36054084,690.23196919,06/06/2024
Mosquito Creek,"14011952601",2013-14 Wildfire,2014/01/19,2014/01/24,2.42949828,654.80655605,06/06/2024
O'Rourkes,"14011852549",2013-14 Wildfire,2014/01/18,2014/01/20,0.23788543,249.05964769,06/06/2024
Sawyers Hill,"14011852531",2013-14 Wildfire,2014/01/18,2014/01/20,0.01218062,39.66874835,06/06/2024
Mt Ikes,"14011852505",2013-14 Wildfire,2014/01/18,2014/01/23,0.10204522,116.54400674,06/06/2024
Saltwater Trail,"13090176686",2013-14 Wildfire,2013/08/30,2013/09/05,448.78231066,11401.52993180,06/06/2024
Hungerford Creek Fire 2,"13121284341",2013-14 Wildfire,2013/12/12,2013/12/28,85.24096870,3759.53146207,06/06/2024
Hungerford Creek 3,"13122150536",2013-14 Wildfire,2013/12/21,2013/12/28,16.90089222,2696.74146950,06/06/2024
Martindale Creek,"13122150553",2013-14 Wildfire,2013/12/21,2014/01/10,241.47934265,7470.34720797,06/06/2024
,,2002-03 Prescribed Burn,,,27.36095893,2093.01663807,06/06/2024
,,1985-86 Prescribed Burn,,,25.06744387,2066.05624378,06/06/2024
CSA Quarry Road SFAZ,HR13022063076,2012-13 Prescribed Burn,2013/05/21,2013/05/21,72.97041657,11196.12089692,06/06/2024
Fourth Crossing,"13012364644",2013-14 Wildfire,2014/01/23,2014/01/23,1.62538611,527.07395989,06/06/2024
Fourth Crossing,"13012364644",2013-14 Wildfire,2014/01/23,2014/01/23,0.09860467,144.52047119,06/06/2024
The Ponds,"14011852551",2013-14 Wildfire,2014/01/18,2014/01/24,0.29666950,224.54482056,06/06/2024
Sandy Hill HR,,2000-01 Prescribed Burn,2000/07/01,2000/07/01,7.93710210,4006.41842812,06/06/2024
Tuckerbox Road Fire,"13091578034",2013-14 Wildfire,2013/09/15,2013/09/17,3.72715323,830.43944665,06/06/2024
Tickner Road Castlereagh,"13091077558",2013-14 Wildfire,2013/09/10,2013/09/13,2.42447797,1362.53596918,06/06/2024
Black Creek LMZ,HR11012148987,2013-14 Prescribed Burn,2013/08/28,2013/09/03,62.58218093,3610.68990512,06/06/2024
Blackbutt Road Fire,"13090276805",2013-14 Wildfire,2013/09/02,2013/09/09,197.88687314,9977.08410196,06/06/2024
Shallow Bay Fire,"13092678835",2013-14 Wildfire,2013/09/26,2013/10/11,210.94995507,7574.46532016,06/06/2024
,,2011-12 Wildfire,2011/08/01,2011/08/01,5.89651019,971.67131392,06/06/2024
,,2000-01 Wildfire,2000/08/01,2000/08/01,5.89651019,971.67131392,06/06/2024
,,2009-10 Wildfire,2009/10/14,2009/10/14,9.07912738,1699.47050859,06/06/2024
,,2011-12 Wildfire,2011/09/15,2011/09/15,0.56278834,276.26827998,06/06/2024
GAP BEACH RD,"13083176637",2013-14 Wildfire,2013/08/31,2013/08/31,43.52659911,3794.08204556,06/06/2024
Hawkesbury Road,"13091077585",2013-14 Wildfire,2013/09/10,2013/10/25,886.95238189,27195.83053044,06/06/2024
Lynchs Creek HR,HR10042743534,2013-14 Prescribed Burn,2013/05/05,2013/09/16,607.55865572,17081.16911619,06/06/2024
Hawkesbury Road,"13091077585",2013-14 Wildfire,2013/09/10,2013/10/25,6.29239770,1671.42378589,06/06/2024
Little River,"13122150513",2013-14 Wildfire,2013/12/21,2013/12/24,0.25390097,201.57614493,06/06/2024
Sire Bertram Stevens Drive,"13122150579",2013-14 Wildfire,2013/12/21,2013/12/22,0.08279478,115.14774734,06/06/2024
McKell Ave,"14011151991",2013-14 Wildfire,2014/01/11,2014/01/11,0.06586294,90.97687642,06/06/2024
Parrish Place - pile burn,HR12032858045,2013-14 Prescribed Burn,2014/02/13,2014/02/14,0.00794806,31.79321464,06/06/2024
Nyarra Road - pile burn,HR12032858045,2013-14 Prescribed Burn,2014/02/13,2014/02/14,0.00794893,31.79474740,06/06/2024
Middle Head,RFS,2008-09 Wildfire,2008/11/01,2008/11/03,0.43044150,281.08124136,06/06/2024
Brogo Dam,"14022054812",2013-14 Wildfire,2014/02/20,2014/02/23,0.29236544,362.91348579,06/06/2024
Bumberry Creek,"14022154857",2013-14 Wildfire,2014/02/22,2014/02/23,0.15343116,146.55808798,06/06/2024
Girribung Creek,"13122150515",2013-14 Wildfire,2013/12/21,2014/02/25,43389.48175817,166739.24635459,06/06/2024
Capertee River South,"13122150519",2013-14 Wildfire,2013/12/21,2014/01/01,48.05854877,2876.57645274,06/06/2024
Macs Flat,"14010551514",2013-14 Wildfire,2014/01/05,2014/01/13,30.75017354,2704.16516475,06/06/2024
Wool Shed Flat,"14011252017",2013-14 Wildfire,2014/01/12,2014/01/21,18.13167039,2074.62106799,06/06/2024
Thomsons Hole,"14012052687",2013-14 Wildfire,2014/01/19,2014/01/22,0.10319090,116.05372227,06/06/2024
Blackwater,"14011952663",2013-14 Wildfire,2014/01/19,2014/02/03,72.73989211,3457.01332251,06/06/2024
Round Creek,"14011952662",2013-14 Wildfire,2014/01/19,2014/01/22,0.10182888,116.74861681,06/06/2024
Telstra Track,"14012152877",2013-14 Wildfire,2014/01/21,2014/02/01,34.31349130,2504.54687881,06/06/2024
Square Rock,"14012753196",2013-14 Wildfire,2014/01/27,2014/02/04,1.09905367,379.93324219,06/06/2024
Zobels,"14012853240",2013-14 Wildfire,2014/01/28,2014/02/08,8.36335288,1616.71472494,06/06/2024
Wilpinjong North,"14021254318",2013-14 Wildfire,2014/02/11,2014/02/14,0.29342517,202.73916748,06/06/2024
Hopewood,"14021254314",2013-14 Wildfire,2014/02/11,2014/02/14,0.57115129,289.41932276,06/06/2024
Keiths Lookout,"14021254303",2013-14 Wildfire,2014/02/11,2014/02/15,0.51675831,280.52608654,06/06/2024
Moolarben,"14021154243",2013-14 Wildfire,2014/02/11,2014/02/15,2.09686151,542.31331545,06/06/2024
Oaky Creek,"14021154241",2013-14 Wildfire,2014/02/11,2014/02/15,1.03303004,382.75075160,06/06/2024
"Linksview Road, Springwood",13101780720 ,2013-14 Wildfire,2013/10/17,2013/11/13,3602.53457041,76775.43464689,06/06/2024
State Mine,"13101680623",2013-14 Wildfire,2013/10/16,2013/11/19,54429.32577133,443871.56750768,06/06/2024
Table Bay,"13122150549",2013-14 Wildfire,2013/12/21,2014/12/24,0.93377589,361.30860750,06/06/2024
North of Genowlan Mountain,"14021154228",2013-14 Wildfire,2014/02/11,2014/02/11,0.12462247,133.75941758,06/06/2024
Sandy Camp,"14021354377",2013-14 Wildfire,2014/02/12,2014/02/14,0.22151265,181.24952278,06/06/2024
Chinamans,"14021254320",2013-14 Wildfire,2014/02/11,2014/02/15,0.05394703,101.17386543,06/06/2024
Garland Valley,"14022154878",2013-14 Wildfire,2014/02/21,2014/03/01,19.93770826,3358.62194573,06/06/2024
Ash Island,"14022354957",2013-14 Wildfire,2014/02/23,2014/03/03,2.55561808,747.19190529,06/06/2024
Mt Denison,HR12061259461,2013-14 Prescribed Burn,2014/03/11,2014/03/22,297.34355841,10347.86154340,06/06/2024
Hughes Creek,HR14022067507,2013-14 Prescribed Burn,2014/03/14,2014/03/22,171.38262352,10916.65943390,06/06/2024
Yaouk North,HR10080545377,2013-14 Prescribed Burn,2014/03/11,2014/03/24,88.19381484,8790.64766939,06/06/2024
Blue Pool,HR11010548549,2013-14 Prescribed Burn,2013/08/31,2013/09/11,111.79340860,10252.23769843,06/06/2024
Clews,"14031356171",2013-14 Wildfire,2014/03/12,2014/03/20,2.48317737,625.01135795,06/06/2024
Black Perry,HR12052759144,2013-14 Prescribed Burn,2014/03/19,2014/03/27,1831.05096484,27288.22195629,06/06/2024
Mount Burragurry,"14010951848",2013-14 Wildfire,2014/01/09,2014/01/09,38.91990276,3186.48293665,06/06/2024
Mandalay,"14031656549",2013-14 Wildfire,2014/03/16,2014/03/18,127.81057235,6317.85922098,06/06/2024
Harmony Haven,"13110782217",2013-14 Wildfire,2013/11/07,2013/11/07,0.06643987,91.48955512,06/06/2024
Haviland St Fire,"13102781490",2013-14 Wildfire,2013/10/27,2013/10/27,0.05806025,85.52569270,06/06/2024
Cold Chisel,"13102080994",2013-14 Wildfire,2013/10/18,2013/10/18,0.14156150,133.54563813,06/06/2024
Durras Bush Burning,"13121184265",2013-14 Wildfire,2013/12/11,2013/12/11,0.19993836,158.71033103,06/06/2024
Croppers Fire,"13092979244",2013-14 Wildfire,2013/09/29,2013/09/29,0.16064043,142.26057527,06/06/2024
NOWR - Huskisson Rd LMZ,HR13041563777,2013-14 Prescribed Burn,2013/09/05,2013/09/06,25.57713753,2063.49465312,06/06/2024
NOWR - Pritchard Rd SFAZ S46,HR13041563778,2013-14 Prescribed Burn,2013/09/02,2013/09/05,16.45412566,1828.35105998,06/06/2024
NOWR - Boundary SFAZ (Corramy) HR,HR13071164913,2013-14 Prescribed Burn,2014/02/10,2014/02/11,8.86237005,1402.58522787,06/06/2024
NOW - Wogamia 1 SFAZ,HR13071164912,2013-14 Prescribed Burn,2013/09/07,2013/09/12,20.71005669,1856.40305787,06/06/2024
Onthonna Terrace,HR09091740326,2013-14 Prescribed Burn,2014/03/21,2014/03/24,1.66193201,512.90508992,06/06/2024
Punks Trail,"14030855816",2013-14 Wildfire,2014/02/08,2014/03/12,23.16287309,2583.56716948,06/06/2024
Punks Trail 2,"14031256112",2013-14 Wildfire,2014/03/12,2014/03/20,138.97544681,6007.75672644,06/06/2024
Old Dromana Wetlands,"14031856683",2013-14 Wildfire,2014/03/18,2014/03/21,1548.82512342,21555.42953032,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,22.44084912,3935.24723120,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,5.33558429,1289.36126305,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,33.62360410,4435.00195672,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,1.26345643,477.47858189,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,15.77644515,2350.19921382,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,3.23755758,835.34273112,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,9.86689904,1903.07049077,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,18.23745889,2675.55703906,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,13.17862912,1810.99990906,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,164.66898622,14978.36393024,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,22.27377525,2489.69175117,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,115.13489853,10622.08608253,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,6.93311303,1587.34728943,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,7.97390969,1208.90393552,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,16.46948063,1549.63317128,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,7.42670127,1061.18822499,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,32.44598031,4321.33741633,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,2.62799611,666.94396224,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,304.71282044,28276.09376421,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,30.16309672,3521.31230277,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,5.35067234,1274.05264020,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,4.24299024,1092.83568447,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,2.19696440,717.83473926,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,2.50272116,685.95559465,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,48.73578825,6619.11736688,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,3.68057973,847.69286071,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,11.56284555,2713.52680515,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,6.58850005,1370.58461102,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,6.98133555,1328.50132767,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,8.78002940,1986.20964789,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,79.15747759,11978.38809816,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,52.33127549,6876.27839114,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,143.82042387,20698.50861840,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,2.98049540,922.30092884,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,5.23489819,1705.94412901,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,2.78909370,817.87979870,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,10.68129247,1769.14610345,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,5.04247353,1163.93052054,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,9.08205876,1367.76802437,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,7.41804108,1198.32720282,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,23.09415026,3410.16939646,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,6.39190240,1460.22975056,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,71.68774940,5258.01642807,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,31.81285878,4075.45206859,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,15.29710886,1729.53675763,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,8.01705497,1517.40816659,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,15.35568873,2117.27849902,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,7.66420603,2104.27307728,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,3.41810566,705.78628223,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,18.59765414,1984.31654661,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,6.42123369,926.41248461,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,4.73113196,875.28909642,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,6.63743896,1111.65298815,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,14.05421359,2723.14722395,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,12.00244957,2065.08200474,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,5.49583353,1314.02668364,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,12.55887013,1518.30958642,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,39.96536830,5262.33650923,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,13.53423331,2046.62027064,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,15.42265671,2239.16276005,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,12.43957759,2145.57904109,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,2.10482219,646.59222375,06/06/2024
Big Scrub Creek,"13103081731",2013-14 Wildfire,2013/10/29,2013/12/04,9.16917893,1956.76970796,06/06/2024
CSA Wooli 1 SFAZ,HR13030463242,2013-14 Prescribed Burn,2014/05/20,2014/05/20,51.58543168,3089.13642144,06/06/2024
DPA Fattening Paddock SFAZ,HR14030367617,2013-14 Prescribed Burn,2014/05/08,2014/05/08,365.69127338,15858.79293087,06/06/2024
German Creek Road,,2013-14 Wildfire,2014/05/15,2014/05/15,30.72571483,4571.72288205,06/06/2024
Simpsons Gully Stage 3,HR12031357780,2013-14 Prescribed Burn,2014/05/18,2014/05/21,160.39528384,23166.97666611,06/06/2024
Budawang,"13102381197",2013-14 Wildfire,2013/10/22,2013/10/28,74.96980766,4087.00776017,06/06/2024
